time,distance_to_coast,lon,lat,satellite,swh_adjusted,swh_denoised,swh_uncertainty,ww3_hs
2018-10-13 05:12:20.034951,16000.0,-143.93561,70.2608,4,0.556268392828467,0.4545471164249117,,0.7087131445752426
2018-10-13 05:12:21.081974,10000.0,-144.02040000000002,70.204799,4,0.2278063503409724,0.4318787836513151,,0.6590893194443609
2018-10-13 05:12:22.129000,7000.0,-144.104755,70.14876199999999,4,0.3512593717692591,0.4326380398193025,,0.5736933104569879
2018-10-13 05:12:23.176020,4000.0,-144.188677,70.092688,4,0.4094902099150536,0.4461096600491069,,0.39213072260436416
2018-10-13 05:49:48.631188,9000.0,-168.737761,65.703381,3,1.004862211771833,0.8941154391002474,0.0318456531237378,1.2457163867593752
2018-10-13 05:49:49.649900,14000.0,-168.61281200000002,65.693338,3,1.1215501831094223,0.9833201026766252,0.0333825263689845,1.2062664800810383
2018-10-13 05:49:50.668609,17000.0,-168.487963,65.68318599999999,3,1.179011932786297,1.090794700731887,0.0351502275388476,1.1700808230039899
2018-10-13 05:49:51.687320,11000.0,-168.363215,65.672924,3,1.3943577576261534,1.1793379669691944,0.0365745240380361,1.1081013050032669
2018-10-13 05:49:52.706029,5000.0,-168.238571,65.662554,3,1.1975175060590018,1.2181786030126325,0.0371899267775476,0.9317714461304918
2018-10-13 07:08:24.000000,7000.0,-162.170048,70.328319,10,1.1456923586778225,1.3113584169175432,,1.1172925734519958
2018-10-13 07:08:25.000000,14000.0,-162.25244,70.38141499999999,10,1.086122266615639,1.191094437866967,,1.2490302059385512
2018-10-13 07:08:26.000000,20000.0,-162.335239,70.434477,10,1.1296924454621853,1.228505805723641,,1.3192430030637317
2018-10-13 07:08:27.000000,26000.0,-162.418448,70.487504,10,1.214388361491829,1.3524301155435416,,1.407896976272265
2018-10-13 07:08:55.000000,3000.0,-162.120745,70.292061,5,0.3023565231027324,0.7570887232539897,,0.8503279916942119
2018-10-13 07:08:56.000000,9000.0,-162.20286000000002,70.345181,5,0.8805409690369154,0.8102003129568291,,1.1679527730411954
2018-10-13 07:08:57.000000,15000.0,-162.28538,70.39826699999999,5,0.9041499941370604,0.930310282635562,,1.2821259307861328
2018-10-13 07:08:58.000000,22000.0,-162.368308,70.451319,5,1.1062586301863664,1.0726775699664428,,1.3529873036675983
2018-10-13 15:06:01.712899,8000.0,-161.75022800000002,70.391854,4,1.0020634506125892,1.1567730425145382,,1.1020616817798758
2018-10-13 15:06:02.759924,13000.0,-161.836477,70.447735,4,1.233260964724359,1.170296743178645,,1.2147544783107336
2018-10-13 15:06:03.806949,20000.0,-161.923175,70.503579,4,1.198247745194555,1.218680815526679,0.0352322278119873,1.3326460793466757
2018-10-13 15:06:04.853971,26000.0,-162.01032700000002,70.55938499999999,4,1.3053394371759688,1.2854966167466058,0.0362461177006889,1.4455741583588346
2018-10-13 22:27:13.000000,27000.0,-161.600494,70.550688,10,1.4399283730775283,1.2366247964834491,0.0609525218466111,1.4042342447572285
2018-10-13 22:27:14.000000,19000.0,-161.68422,70.497705,10,1.1336923939637722,1.1793315840090997,,1.3052117520570754
2018-10-13 22:27:15.000000,13000.0,-161.76753100000002,70.444687,10,1.2168882995029984,1.1264184310221093,,1.1942108809947967
2018-10-13 22:27:16.000000,7000.0,-161.850432,70.391634,10,0.6210733807546402,1.0884392886055676,,1.1383630764484405
2018-10-13 22:27:45.000000,24000.0,-161.634375,70.53429799999999,5,1.6110694943102597,1.3273359186366247,0.0631575473007555,1.3245100498199462
2018-10-13 22:27:46.000000,18000.0,-161.717973,70.481302,5,1.2653812857933124,1.3166501042653675,,1.3052479630708695
2018-10-13 22:27:47.000000,11000.0,-161.801159,70.428271,5,1.4705054958355754,1.3166966670607156,,1.1834142487247785
2018-10-13 22:27:48.000000,5000.0,-161.883934,70.375205,5,1.2308812829322897,1.3269424820996645,,1.1302104663848878
2018-10-13 22:28:02.000000,6000.0,-165.267808,67.91803,10,0.7709935424813228,1.0397100540945838,,0.6806972879171371
2018-10-13 22:28:03.000000,12000.0,-165.334429,67.863618,10,1.118122212256203,0.8933661749030077,,0.7810430587828159
2018-10-13 22:28:04.000000,19000.0,-165.400758,67.809181,10,0.776493561077972,0.8354366313628869,,0.8301202068063948
2018-10-13 22:28:05.000000,25000.0,-165.4668,67.754721,10,1.0679608718433655,0.7895115904856427,,0.8918040577736166
2018-10-13 22:28:33.000000,26000.0,-167.206468,66.220783,10,0.4446113867140925,0.6159018281997617,0.0428986117096159,0.6361297156910102
2018-10-13 22:28:34.000000,22000.0,-167.264945,66.165699,10,0.7664935706147151,0.5607299053221891,0.0409331471144323,0.6348926347494125
